artist,author,gernes,heart,name,star,view,words
Cierra,Maito Ayamine,"Action,Adapted to Manga,Comedy,Fantasy,Martial Arts", 186 ,Thiếu nữ được nuôi dạy bởi Thần chết ôm chặt thanh kiếm Chết chóc,4.8,12120,8029
N/A,Park Saenal (박새날 ),"Action,Adventure,Fantasy,Korean Novel,Science Fiction", 102 ,Overgeared,3.8,39715,70782
Tomari,Mikawa Ghost,"Comedy,Drama,Romance,School Life", 2034 ,Con em thằng bạn chỉ cà khịa mỗi tôi,4.9,251767,92816
Lew レゥ,Motochi Sora 本知そら,"Comedy,Gender Bender,Romance,School Life,Shoujo,Supernatural", 92 ,I Will Return Again,4.9,9498,7543
Eihi,Enoshima Suzu,"Comedy,Fantasy,Magic,Romance,School Life,Slice of Life,Web Novel,Otome Game,Shoujo", 587 ,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endo-kun to Kaisetsu no Kobayashi-san,4.9,91391,22306
Sao Mizuno,Myojin Katou,"Adapted to Manga,Adventure,Comedy,Fantasy,Harem,Seinen,Slice of Life,School Life,Romance", 1397 ,Shijou Saikyou no Daimaou Murabito A ni Tensei Suru,4.8,215094,42242
Koyoharu Gotōge,Yajima Aya; Koyoharu Gotōge,"Action,Drama,Historical,Shounen,Supernatural,One shot", 120 ,Kimetsu no Yaiba: Shiawase no Hana,4.6,29046,22027
N/A,Toika,"Action,Comedy,Fantasy,Harem,Korean Novel,Super Power", 56 ,"Stop , Friendly Fire",5,9167,11084
Shirabi,Asato Asato,"Action,Drama,Science Fiction,Mecha,Military", 1493 ,86 -eightysix-,5,414193,244749
Yoshida Bana,Yayoi Shirou,"Romance,Comedy,Ecchi", 781 ,"Chuuko (?) no Mimori-san to Tsukiatte Mitara, Yakeni Ore ni Kamatte Kuru",4.9,42284,12301
N/A,Cuttlefish That Loves Diving,"Action,Adventure,Fantasy,Mystery", 21 ,The Throne Of Magical Arcana,3,4475,5855
N/A,Onhu(온후),"Action,Adventure,Korean Novel,Mature,Supernatural", 314 ,Mạc Trận Vương - The King of the Battlefield.,4.7,130915,80104
Masuda Megumi,Saki,"Adventure,Comedy,Fantasy,Romance,Shoujo,Web Novel", 190 ,The Heavily Armoured Noble Girl Monette: How To Break a Curse You Don’t Remember Casting,4.9,32089,32998
Masashi Kishimoto,Jun Esaka,"Action,Shounen,One shot", 30 ,Sasuke Retsuden: Uchiha no Matsuei to Tenkyū no Hoshikuzu,4.4,10222,2635
Taira Tsukune,Kuji masamune,"Action,Adult,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Romance,Supernatural", 843 ,Ecstas Online,4.6,104676,80736
N/A,Hodam (호담),"Game,Korean Novel,Web Novel,Action,Adventure,Fantasy,Martial Arts", 187 ,Dungeon Predator,4.8,30265,33806
Miyagi,Ishio Yamagara,"Action,Adult,Adventure,Fantasy,Mystery", 97 ,Rokka no Yuusha,5,21373,25066
Oozora Itsuki (大空樹),Kanzaki Misora (神崎美宙),"Adult,Harem,Mature,Romance", 1626 ,Milk Princess,4.9,350077,195807
Mitz Vah,Fuse,"Action,Adapted to Anime,Adapted to Manga,Adventure,Comedy,Fantasy,Shounen", 301 ,Tensei Shitara Slime datta ken (Ngoại chương),4.9,65654,13961
Gunp,Tsukiyo Rui,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance", 156 ,Elf Tensei Kara no Cheat Kenkoku-ki,4.9,12024,10401
Kaomin,Ash,"Adventure,Fantasy,Gender Bender,Slice of Life,Shoujo ai", 259 ,"Not Sure, But It Looks Like I Got Reincarnated in Another World",4.7,29886,8631
Tomari [トマリ],Takemachi [竹町],"Action,Comedy,Drama,Harem,Martial Arts,Mystery,Psychological", 481 ,Spy Room,4.7,56242,72323
Nauribon,榎本快晴,"Action,Comedy,Fantasy,Martial Arts,Web Novel", 435 ,The Worst Princes’ Battle Over Giving Up the Imperial Throne,4.9,73863,31474
So-bin,Maruyama Kugane,"Action,Adapted to Anime,Adapted to Drama CD,Adapted to Manga,Fantasy,Horror,Isekai", 293 ,Overlord,4.5,95701,34955
N/A,Daystar,"Action,Adventure,Comedy,Drama,Fantasy,Game,Harem,Isekai,Magic,Science Fiction,Web Novel", 298 ,Lv1 Skeleton,4.8,75124,73008
N/A,Hondou Yuuki,"Action,Adventure,Ecchi,Fantasy,Harem,Romance,Shounen,Web Novel", 145 ,Young God that Governs over Divine Armaments ~Chronicles of War God Struggle for His Harem on a Different World~,5,23456,12629
Soto (そと),Kimito Kogi (小木君人),"Fantasy,Romance,Drama,Magic", 183 ,Mori no Majyuu ni Hanataba wo,5,25994,27603
Fuzichoco,Ryuusen Hirotsugu,"Action,Comedy,Fantasy,Gender Bender,Psychological", 237 ,Cô gái tự nhận mình là Học trò của Hiền giả,4.8,26909,15205
Nekonabe Ao,Sazane Kei,"Action,Comedy,Ecchi,Fantasy,Romance,Shounen,Adapted to Manga", 340 ,"Kimi to Boku no Saigo no Senjo, Aruiha Sekai ga Hajimaru Seisen",4.9,27469,4106
N/A,Ăn Mày Đòi Rượu (Thảo Tửu Đích Khiếu Hoa Tử),"Chinese Novel,Romance,School Life,Slice of Life,Web Novel", 37 ,The Warmhearted You,4.4,8916,13179
Gintarou,Ebisu Seiji,"Comedy,Ecchi,Harem,Romance", 353 ,"Người tôi thích là em gái, nhưng cũng không phải là em gái",4.9,37768,98126
Teffish,Katanakaji,"Action,Adventure,Comedy,Fantasy,Harem,Magic", 315 ,Sainou (Gift) ga Nakute mo Boukensha ni Naremasu ka? ~ Zero kara Hajimaru “Seichou” Cheat ~,4.7,33839,9754
Nauribon,Jouchi Kazuma,"Action,Adventure,Comedy,Ecchi,Fantasy,Game,Harem,Romance,School Life,Science Fiction,Shounen,Slice of Life,Drama", 432 ,Kasou Ryouiki no Elysion,5,38730,70491
Ishida Kana (石田可奈),Satou Tsutomu (佐島勤),"Action,Romance,School Life,Science Fiction,Shounen,Supernatural,Magic,Super Power", 1525 ,Mahouka Koukou no Rettousei,5,885985,377800
N/A,"Her Highness, Nightmare","Chinese Novel,Mystery,Psychological,Romance,Supernatural,Tragedy", 16 ,I've transmigrated into this movie before,3,2648,2228
N/A,羊山十一郎,"Comedy,Drama,Mystery,Psychological,Romance,School Life,Slice of Life", 159 ,Kaguya Wants to be Confessed to ~The Seven Mysteries of Shuchin Academy~,5,25908,18139
N/A,灰原悠 - Haibara Yuu,"Comedy,Harem,Romance,School Life,Web Novel", 425 ,Heibon na Ore to Hibon na Karera,4.8,172950,62283
Ayakura Juu,WATANABE Tsunehiko,"Action,Adventure,Comedy,Drama,Fantasy,Mature,Romance,Seinen,Slice of Life", 346 ,Risou no Himo Seikatsu,4.9,58617,134157
Kakao Lanthanum,Kage Take,"Action,Adventure,Fantasy,Romance", 1438 ,"Party Kara Tsuihou Sa Reta Sono Chiyu-shi, Jitsu wa Saikyou ni Tsuki",4.8,312367,75022
N/A,Asana Yuuna; 浅名ゆうな,"Comedy,Otome Game,Romance,School Life,Slice of Life,Web Novel", 193 ,"A Villainess? No, a Heinous Young Lady",5,18436,2117
Fuumi; ふーみ,Chatsufusa; ちゃつふさ,"Action,Adventure,Comedy,Fantasy,Isekai,Shoujo,Adapted to Manga", 503 ,Douyara Watashi No Karada Wa Kanzen Muteki No You Desu Ne,4.8,58128,23957
N/A,Soy.,"Comedy,Fantasy,Romance,Web Novel", 259 ,"Mochiron, Isharyōseikyū Itashimasu!",4.8,33197,32941
Shin Sora,Kizuka Nero; 木塚ネロ,"Action,Adult,Drama,Horror,Isekai,Tragedy,Psychological,Adventure", 331 ,Nidome no Yuusha,4.9,30109,39335
돼지케이크,산소비,"Drama,Fantasy,Korean Novel,Romance,Shoujo,Web Novel", 136 ,Ác Nữ Phản Diện Đảo Ngược Đồng Hồ Cát,4.6,17379,4944
Fuzi Choco,Ononata Manimani; 斧名田マニマニ,"Adventure,Comedy,Drama,Fantasy,Slice of Life,Web Novel", 158 ,"Boukensha License o Hakudatsu Sareta Ossan Dakedo, Manamusume ga Dekita no de Nonbiri Jinsei o Oka Suru",4.7,18557,31252
PETER C. LEE,"CHRIS METZEN, MATT BURNS, và ROBERT BROOKS","Action,Adventure,Drama,Fantasy,Super Power,Supernatural,Tragedy,Mystery,English Novel,Game,Magic,Mature", 262 ,World of Warcraft,4.8,197007,1151285
"Kinta, キンタ",kiki,"Action,Adventure,Drama,Fantasy,Horror,Mature,Shoujo ai,Tragedy", 357 ,"""Omae Gotoki ga Maou ni Kateru to Omou na"" to Gachizei ni Yuusha Party wo Tsuihou Sareta node, Outo de Kimama ni Kurashitai",5,72898,54626
N/A,Jee Gab Song,"Action,Adventure,Drama,Harem,Korean Novel,Mystery,Seinen,Supernatural", 99 ,A Monster Who Levels Up,4.6,19646,11274
Satoyasu,Kawakami Minoru,"Action,Comedy,Ecchi,Magic,Mystery,Romance,Science Fiction,Super Power,Tragedy", 91 ,Owari no Chronicle,5,20889,167702
Asahina Hikage,Parent Rows Calyx,"Action,Adult,Adventure,Comedy,Ecchi,Game,Harem,Mature,Romance,Seinen,Web Novel", 249 ,Neta Chara,4.9,17217,3697
Aoi Fuyuko,Jupiter (Ichijinsha Iris NEO),"Drama,Historical,Romance,Shoujo,Web Novel", 99 ,Hoa hồng dâng tặng em,4.9,14387,21599
N/A,Yeong Biram (영비람),"Action,Fantasy,Game,Korean Novel", 82 ,Ranker's Return,4.5,12870,6902
N/A,トマホーク,"Action,Adventure,Ecchi,Fantasy,Harem,Isekai,Romance,Web Novel,Adult,Military,Historical", 721 ,Modern Weapons Cheat in Another World,4.8,127675,43448
Fukahire,Amano Seiju,"Adventure,Comedy,Fantasy,School Life,Web Novel", 275 ,Juu Sai no Saikyou Madoushi,4.9,38322,30109
N/A,理不尽な孫の手,"Science Fiction,Supernatural,Web Novel,One shot,Mystery", 57 ,Chưa Ăn Top Đầu Syosetu Thì Đừng Mơ Thoát Khỏi Căn Phòng Này,4.5,14111,14041
Mikuni Kohma,Tohno Konoe,"Fantasy,Harem,Romance,Shoujo,Slice of Life,Web Novel", 423 ,I Decided to Not Compete and Quietly Create Dolls Instead,4.6,72211,30511
Amami Fujina,Hoshino Mayo,"Romance,One shot", 57 ,Cám dỗ của Thần Chết,5,35258,1006
Sumaki Shungo,Tomoto Sui,"Action,Fantasy,Harem", 4113 ,Konjiki no Word Master,4.9,2791411,551558
Luna Lia,Miki Nazuna(三木なずな),"Action,Adventure,Comedy,Ecchi,Harem,Isekai,Magic,Martial Arts,Mystery,Romance,Slice of Life,Adapted to Manga,Web Novel", 313 ,Kujibiki Tokushou: Musou Haremu Ken,4.6,51304,2388
nauribon,"合田拍子(Aida Rhythm, Aida Byoushi)","Action,Comedy,Fantasy,Isekai,Magic,School Life,Shounen,Web Novel,Romance", 480 ,"Buta Koushaku ni Tensei Shita kara, Kondo wa Kimi ni Suki to Iitai",5,101987,24393
N/A,Vô Chủ Chi Kiếm,"Action,Adventure,Chinese Novel,Drama,Fantasy,Magic,Mystery,Romance,Supernatural,Isekai,Military,Web Novel", 222 ,Kingdom's Bloodline,4.9,65091,101495
Takamine Nadare,Mishima Yomu,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Magic,Mecha,Military,Science Fiction,Shounen,Super Power,Web Novel,School Life", 931 ,I’m the Evil Lord of an Intergalactic Empire!,4.9,140517,31132
カット,Fukakutei Waon,"Adventure,Comedy,Ecchi,Fantasy,Romance,Slice of Life,Supernatural", 226 ,"On the Way Home I Got a Bride and Twin Daughters, Who Were Dragons",5,35944,34524
Ririnra,Roy,"Action,Fantasy,Martial Arts,Shounen,Slice of Life", 318 ,Kamitachi ni Hirowareta Otoko (Kaiteiban),4.8,56832,57613
Dmaxcustom,Exterminatus,"Action,Adult,Adventure,Drama,Ecchi,Fantasy,Gender Bender,Horror,Mecha,Mystery,Psychological,Romance,Shoujo ai,Super Power,Suspense,Tragedy,Web Novel,English Novel,Magic", 435 ,Everybody Loves Large Chests! (Web Novel),4.4,205061,172321
Masato Hayase,Masato Hayase,"Action,Drama,Horror,Science Fiction", 15 ,S.I.C. Hero Saga Series: Kamen Rider Blade Edition: Day After Tomorrow,5,8048,2954
閏月戈 (Uruu Gekka),佐藤真登 (Satou Mato),"Fantasy,Romance,Shoujo,Slice of Life,Shoujo ai,Isekai", 657 ,"Heroine na Imouto, Akuyaku Reijo na Watashi",4.6,220855,148456
N/A,黑猫州长,"Historical,Romance,Supernatural,Tragedy,Chinese Novel", 61 ,Hồ ly không có trái tim,4.9,15029,8206
N/A,Kakei Chisato,"Action,Adventure,Drama,Fantasy,Adapted to Manga,Web Novel", 364 ,Sekai de Tadahitori no Mamono Tsukai: Tenshoku Shitara Maou ni Machigawa Remashita,5,53806,36119
N/A,请君莫笑,"Action,Adapted to Drama CD,Adapted to Manga,Chinese Novel,Drama,Historical,Military,Romance,Shoujo ai,Yuri,Web Novel", 24 ,Female general and eldest princess,4.7,8634,5484
Hidaka Nami (ひだかなみ),Yamaguchi Satoru (山口悟),"Comedy,Fantasy,Harem,Isekai,Shoujo,Shoujo ai,Slice of Life,Romance,Otome Game", 746 ,I reincarnated into an otome game as a villainess with only destruction flags...,5,204621,78137
Nardack,Kirie,"Fantasy,Historical,Isekai,Magic,Reverse Harem,Romance,Web Novel", 151 ,Tôi sẽ Biến Mất trong Lặng Lẽ,5,9751,2221
KUMA,Hata Ryousuke,"Action,Adventure,Fantasy,Harem,Shounen,Supernatural", 603 ,Maou Gun Saikyou no Majutsushi wa Ningen datta,4.8,55161,23543
Takehana Note,Seto Meguru,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,School Life,Super Power,Supernatural", 519 ,Ore Dake Irerukakushi Dungeon,4.9,62640,46574
Tomozo,Mishima Yomu,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance,Magic", 481 ,Sevens (LN version),4.9,72183,108338
N/A,A Gentleman Does Not Speak Whilst He Reads,"Action,Adventure,Chinese Novel,Fantasy,Gender Bender,Harem,Isekai,Super Power,Web Novel,Yuri,Drama", 446 ,The Villains Need to Save the World?,4.9,128857,125663
Iwamoto Eiri,616th Special Information Battalion,"Action,Game,Horror,Isekai", 870 ,Joou Heika no Isekai Senryaku,4.9,203378,138971
Noksi,Yoo Han Ryeo,"Comedy,Fantasy,Korean Novel,Mystery,Reverse Harem,Romance,School Life,Shoujo,Slice of Life,Web Novel", 805 ,Luật Của Tiểu Thuyết Mạng,4.9,1781270,1038748
PurinPurin,Kishi Haiya,"Comedy,Drama,Ecchi,Harem,Romance,School Life,Adapted to Drama CD,Adapted to Manga", 1424 ,Shurabara!,4.9,391820,592863
Hisasi,Kineko Shibai,"Comedy,Ecchi,Romance,School Life,Seinen,Slice of Life", 80 ,Netoge no Yome wa Onnanoko ja Nai to Omotta?,5,5332,40821
Kumoya Yukio,Sancya,"Drama,Romance,School Life,Shoujo,Web Novel,Isekai", 206 ,Konyaku-sha ga Akuyaku de Komatte masu,5,26222,22541
Masato Hayase,"Masato Hayase, Toshiki Inoue","Action,Drama,Horror,Science Fiction", 22 ,S.I.C. Hero Saga Series: Kamen Rider 555 Edition: Lost World,5,9065,5495
Asakura Hayate,Akafuku Yamato,"Comedy,Ecchi,Harem,Romance,School Life", 279 ,Boku no Bungeibu ni Bitch ga Irunante Arienai,4.9,35856,46134
Oguchi,Nanasawa Matari,"Action,Adventure,Fantasy,Psychological,Seinen,Web Novel", 115 ,"Yuusha, Aruiwa Bakemono to Yobareta Shoujo",5,15801,2562
N/A,紫芯玉,"Drama,Slice of Life,Chinese Novel,One shot", 70 ,"Mẹ ơi, con đã từng hận người",5,10812,2709
Llo,Yuu Tanaka,"Action,Adventure,Comedy,Fantasy,Isekai,Magic,Shounen", 318 ,Tensei Shitara Ken Deshita (Ver.LN),4.9,46830,76840
KT2,Hanabokuro,"Adventure,Fantasy,Harem,Isekai,Seinen,Slice of Life", 719 ,Kẻ Diệt Trừ,4.8,210509,171832
Ayami,Suzukure satsuki,"Romance,School Life,Shounen,Slice of Life,Comedy", 471 ,Ima wa mada 'osananajimi no imōto' desukedo.,4.9,31137,11518
N/A,Haru no hi,"Drama,Isekai,Shoujo ai,Web Novel,Yuri,Horror,Tragedy", 109 ,Công Chúa Hoa Trà,4.8,12365,7235
Shiromiso 白味噌,Michikusa Yamori 道草家守,"Action,Adventure,Comedy,Drama,Fantasy,Isekai,Romance,Shoujo,Shounen,Web Novel", 385 ,Dragon-san Wants a Friend,4.9,51055,52184
Kotoki,Yufuko Senowo,"Adventure,Drama,Historical,Mature,Seinen,Tragedy", 37 ,Tsubasa no Kaerusho,5,3511,2686
Ookuma Mai,Tobino Yu,"Adapted to Manga,Adventure,Fantasy,Seinen,Web Novel", 85 ,Maju Mitsuryou Torishimarikan,4.9,5704,3362
N/A,Sing Shong,"Action,Adventure,Comedy,Drama,Fantasy,Martial Arts,Psychological,Web Novel", 113 ,Omniscient Reader's Viewpoint,5,16826,12985
N/A,Ryuusui,"Comedy,Fantasy,Romance,School Life,Shoujo,Slice of Life,Supernatural", 344 ,Toritsukareta Koushaku Reijou,4.9,40200,23589
Hitogome 人米,Kogitsune Maru 小狐丸,"Adventure,Fantasy,Harem,Slice of Life,Web Novel", 123 ,Izure saikyō no renkinjutsushi?,5,7377,2510
Miyuki Ruria,Izushiro,"Action,Adventure,Drama,Fantasy,Harem,Romance,School Life,Supernatural,Web Novel", 1157 ,Saikyou Mahoushi no Inton Keikaku,4.8,171212,105414
N/A,CoreUnder,"Adult,Comedy,Fantasy,Gender Bender,Harem,Mature,Shoujo ai", 164 ,Mahou Shoujo Shiny Angel ~ Kutsujoku no Futanari Choukyou ~,4.5,24235,8416
DeeCHA,Ezo Gingitsune (えぞぎんぎつね),"Action,Adventure,Fantasy,Harem,Magic,Slice of Life,Super Power,Web Novel", 188 ,"10 năm sau khi nói câu “Cứ đi đi, ở đây để tôi lo”, tôi đã trở thành một huyền thoại",5,18116,4573
N/A,개벽 S,"Action,Adventure,Fantasy,Martial Arts", 92 ,My Dad is Too strong,5,22105,7671
Sanshouo,Alto,"Action,Adapted to Manga,Fantasy,Magic", 554 ,Zensei wa Ken Mikado. Konjou Kuzu Ouji,4.9,51752,11268
Zero Miyami,Masamune Kuji,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Magic,Romance,School Life,Shounen,Slice of Life", 633 ,Ma vương phục sinh - Juliet,4.8,65671,7378
pyon-Kti,Tsubame Kashimoto,"Comedy,Romance,School Life", 357 ,Boku no Shiranai Love Come,4.8,17319,4507
Saburo,Uraji Rokuro,"Adventure,Drama,Ecchi,Mystery,Psychological,Tragedy", 796 ,ZOMBIE NO AFURETA SEKAI DE ORE DAKE GA OSOWARENAI,4.8,220593,178762
Booota,Shimesaba,"Adapted to Manga,Comedy,Drama,Romance", 132 ,Hige Wo Soru. Soshite Joshikosei Wo Hirou,4.9,20553,40072
N/A,Hiyoko no kēki,"Comedy,Romance,School Life,Slice of Life,Shoujo", 569 ,"Kenkyo, Kenjitsu o Motto ni Ikite Orimasu",4.9,191795,86709
Shino Touko,Yamashita Minato,"Drama,Fantasy,Mature,Psychological,Seinen,Supernatural,Isekai,Web Novel", 228 ,Ouroboros Record,4.9,21215,35715
Hagane Tsurugi,Yusura Kankitsu,"Action,Fantasy,Harem,Ecchi,Shounen,Adventure,Comedy,Super Power,Web Novel,Adapted to Manga", 2277 ,Isekai shihai no sukiruteika ~zero kara hajimeru dorei harem~,4.9,974801,148460
Megumi Matsuda; Touko Shino,Natsu Hyuuga (日向夏),"Drama,Historical,Mystery,Romance,Seinen,Slice of Life,Adapted to Manga", 482 ,Độc thoại của người dược sĩ,4.9,232845,198920
N/A,꿈결나무,"Korean Novel,Romance", 148 ,Tôi Trở Thành Vợ Của Một Thái Tử Kỳ Quái,4.7,41661,8701
花ヶ田,Inori,"Comedy,Drama,Fantasy,Romance,School Life,Shoujo ai,Otome Game", 1158 ,Watashi no Oshi wa Akuyaku Reijou.,4.9,643682,163495
Sherry,Nenohi Akisuzu,"Fantasy,Game,Science Fiction,Shoujo", 507 ,Free Life Fantasy Online ～Beginning of the Inhuman Princess～,4.9,66974,68316
N/A,Miyashita Jyunichi,"Drama,Supernatural", 29 ,Kamen Rider Blade,5,13577,52535
Maro,Mako,"Fantasy,Romance,School Life,Shoujo,Slice of Life,Web Novel", 237 ,Tôi muốn trở thành tiếp tân ở thế giới ma pháp,4.9,29254,36632
Kinako,紫ユウ,"Romance,School Life,Slice of Life", 939 ,Chẳng hiểu sao nữ thần của trường lại thích ở nhà tôi cơ,4.6,62837,8493
Ksakanmuri (久坂んむり),Takenoko (タケノコ),"Action,Adventure,Drama,Game,Horror,Psychological,Tragedy,Web Novel", 375 ,Genocide Online ~Playtime Diary of an Evil Young Girl~,4.8,68312,24518
N/A,권 겨을,"Action,Drama,Game,Historical,Korean Novel,Otome Game,Romance", 70 ,Kết cục duy nhất của nhân vật phản diện chỉ có thể là cái chết,5,28531,4521
Tea,Tanabata Satori,"Comedy,Fantasy,Romance,School Life,Shoujo,Web Novel", 272 ,Level 99 Villainous Daughter,4.8,16090,8539
Cura,Nanano Riku 「七野りく」,"Fantasy,Harem,Romance,Seinen", 179 ,Koujo Denka no Kateikyoushi,4.7,12459,5891
Minami Seira (弥南 せいら),Aneko Yusagi (アネコユサギ),"Action,Fantasy,Isekai,Romance,Web Novel,Drama,Shounen", 1528 ,Tate no Yuusha no Nariagari (Web Novel),4.9,688017,138515
りいちゅ,小林湖底,"Action,Adventure,Comedy,Fantasy,Magic,Military,Supernatural,Yuri", 361 ,Hikikomari Kyuuketsuki no Monmon,4.9,50146,6425
Noboru Kannatsuki,Kumo Kagyu,"Action,Adventure,Drama,Fantasy,Magic,Mature,Adapted to Manga,Adapted to Anime", 218 ,Goblin Slayer,4.9,28096,38070
N/A,Natsuno Minoru,"Romance,Slice of Life,Comedy,School Life", 86 ,"Koibito daikō o hajimeta ore, naze ka bishōjo no shimei irai ga haitte kuru",5,6473,1749
N/A,Aida,"Drama,Romance,Slice of Life,Tragedy,Yuri", 80 ,Yuri in Which the World Will End in Ten Days,5,15365,14688
Toshiyuki Itahana,Jun Eishima; Yoko Taro,"Action,Fantasy,Military,Science Fiction,Tragedy", 32 ,NieR: Automata Truyện Ngắn,5,4226,5116
Toshiyuki Itahana; Kazuma Koda,Jun Eishima,"Action,Fantasy,Military,Science Fiction,Tragedy", 36 ,Những chàng trai YoRHa,5,4432,13621
六七質/Munashichi,瀬尾照/Terasu Senoo,"Action,Adventure,Fantasy,Mystery,Romance,Shoujo,Isekai,Drama,Magic,Otome Game,Supernatural,Tragedy", 579 ,Shini Yasui Kōshaku Reijō to Nana-ri no Kikōshi,4.9,107438,105698
Koin,Yuumikan,"Action,Adventure,Game,Slice of Life,Web Novel,Comedy,Adapted to Anime,Adapted to Manga", 1968 ,Itai no wa Iya nanode Bōgyo-Ryoku ni Kyokufuri Shitai to Omoimasu,4.9,1593785,235657
Yuka Fujikawa,Rifujin na Magonote,"Action,Adapted to Anime,Adapted to Manga,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Isekai,Magic,Seinen,Tragedy,Web Novel", 386 ,Mushoku Tensei,5,73973,23256
N/A,강철민,"Action,Adventure,Comedy,Fantasy,Korean Novel,Science Fiction,Shounen,Slice of Life,Web Novel", 59 ,Reader,5,5844,3634
N/A,"Naoki Urasawa, Takashi Nagasaki","Drama,Historical,Horror,Mature,Mystery,Psychological,Seinen", 72 ,ANOTHER MONSTER,4.7,30187,87982
N/A,Lida K,"Action,Adventure,Fantasy,Isekai,Romance,Comedy,Ecchi,Harem,Martial Arts,Seinen", 1380 ,Sendai Yuusha wa Inkyou Shitai,4.8,493238,255672
N/A,Ram de Night/黑夜de白羊,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance,School Life,Web Novel,Tragedy,Chinese Novel", 315 ,Mai Kitsune Waifu,4.5,162724,232252
Kuroi Susumu,Fuji Shinta,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Web Novel", 187 ,Ningen Fushin no Boukenshatachi ga Sekai o Sukuu Youdesu,5,13639,10451
雪子,みかみてれん,"Romance,School Life,Shoujo ai,Slice of Life,Yuri,Adult", 220 ,"Onna Doushi to ka Arienai deshou to Iiharu Onna no ko wo, Hyakunichi kan de Tetteiteki ni Otosu Yuri no Ohanashi",4.8,21662,6980
Fuzichoco,Ryuusen Hirosugu,"Action,Adventure,Comedy,Fantasy,Gender Bender,Isekai,Magic,Shoujo,Shounen", 230 ,Kenja no Deshi wo Nanoru Kenja,4.7,20180,9840
Kairi (魁李),Takaoka Chikara (高岡智空),"Adult,Harem,Mature,Romance", 578 ,Tiệm thẩm mỹ ướt át,5,47355,48446
Rolua,Rokushima Asa,"Adventure,Drama,Fantasy,Isekai,Magic,Netorare,Seinen,Web Novel,Psychological", 2704 ,"Koibito wo Netorare, Yuusha Party kara Tsuihou saretakedo, EX Skill [Kotei Damage] ni Mezamete Muteki no Sonzai ni. Saa, Fukushuu wo Hajimeyou",4.7,1175068,131302
N/A,건두부,"Drama,Fantasy,Korean Novel,Psychological,Web Novel", 173 ,Bạo Chúa Thân Mến,4.7,18313,21013
Mel Kishida,Hikaru Sugii,"Comedy,Mystery,Romance,Slice of Life,Tragedy", 340 ,Kami-sama no Memochou,4.9,51645,250308
Ookuma Nekosuke,Misaki Jun,"Action,Adapted to Anime,Adapted to Manga,Comedy,Drama,Ecchi,Fantasy,Harem,Mecha,Romance,School Life,Science Fiction,Shounen", 201 ,Hundred,5,19468,27092
Akaneko,Mashimesa Emoto,"Romance,Slice of Life,Comedy,Josei,Web Novel,Cooking", 802 ,Hokuou Kizoku to Moukinzuma no Yukiguni Karigurashi,4.9,318785,297537
Jaian,Yuu Okano,"Action,Adventure,Drama,Fantasy,Magic,Seinen,Web Novel", 922 ,Nozomanu Fushi no Boukensha,4.8,206717,97529
Tosaka Asagi,Sakuma Sasaki,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Isekai", 535 ,Mưu kế đê tiện tận diệt đám anh hùng của nữ thần,4.9,65017,75648
Hell's Resident | Makai no Juumin | 魔界の住民,Kazanami Shinogi,"Action,Adventure,Fantasy,Game,Isekai,Magic,Romance,Seinen,Super Power", 405 ,THE NEW GATE,4.8,80493,47850
Shri,Hanyuu,"Action,Adventure,Fantasy,Harem,Mystery,Romance", 517 ,"Cheat Skill ""Shisha Sosei"" Ga Kakusei Shite Inishieno Maougun Wo Fukkatsu Sasete Shimaimashita ~Dare Mo Shinasenai Saikyou Hiira~",4.9,32422,5131
Katagiri,Hakoiri Hebineko,"Action,Adventure,Fantasy,Game,Shoujo ai,Yuri,Web Novel", 293 ,Dageki-kei Onikko ga Iku Haishindou!,4.9,38001,16524
東西,Akai Matsuri,"Action,Adventure,Fantasy,Isekai,Romance,Shounen,Adapted to Manga", 522 ,Assassin de aru Ore no Status ga Yuusha Yorimo Akirakani Tsuyoi no daga,4.9,50656,13442
Ueda Ryou (植田 亮),Miki Nazuna (三木なずな),"Action,Adventure,Comedy,Fantasy,Harem,Romance,Shounen,Slice of Life,Web Novel", 156 ,Charging Magic With a Smile~ Infinite Magic Power After Being Reincarnated Into a Different World,4.8,9534,5750
Booota,Aya Hazuki,"Drama,Romance,Tragedy", 800 ,"Hello, Hello and Hello",5,98627,79928
bob,Hori Ryouta,"Action,Adventure,Drama,Harem,Martial Arts,Shounen", 257 ,Wortenia Senki,5,29223,18213
Nagishiro Mito,Yatsuhashi Kou,"Adapted to Manga,Comedy,Drama,Fantasy,Magic,Romance,School Life,Isekai", 565 ,Nàng Công Chúa Dường Như Đang Rất Tức Giận,4.8,56244,74900
